title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable land.day.wtd_tavg-u-hxy-lnd (Eday.wtd),808,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/808,day land CMIP6 UKESM1 HadGEM3-GC31,wtd_tavg-u-hxy-lnd,water_table_depth,"""comment"" was ""Depth is the vertical distance below the surface. The water table is the surface below which the soil is saturated with water such that all pore spaces are filled."";",area: areacellr,area: mean where land time: mean,depth_of_soil_moisture_saturation,longitude latitude time,day,Water Table Depth,land,,,m,CMIP6 CMOR variable,m01s08i249[lbproc=128],,m01s08i249[lbproc=128],,m
Variable land.day.tsl_tavg-l-hxy-lnd (Eday.tsl),798,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/798,day land CMIP6 UKESM1 HadGEM3-GC31,tsl_tavg-l-hxy-lnd,soil_temperature,"""comment"" was ""Temperature of soil. Reported as missing for grid cells with no land."";",area: areacella,area: mean where land time: mean,"Temperature of each soil layer.  Reported as ""missing"" for grid cells occupied entirely by ""sea"".",longitude latitude sdepth time,day,Temperature of Soil,land,,,K,CMIP6 CMOR variable,m01s08i225[lbproc=128],,m01s08i225[lbproc=128],,K
Variable land.day.sw_tavg-u-hxy-lnd (Eday.sw),785,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/785,day land CMIP6,sw_tavg-u-hxy-lnd,land_surface_liquid_water_amount,,area: areacella,area: mean where land time: mean,"Total liquid water storage, other than soil, snow or interception storage (i.e. lakes, river channel or depression storage).",longitude latitude time,day,Surface Water Storage,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.rzwc_tavg-u-hxy-lnd (Eday.rzwc),777,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/777,day land CMIP6,rzwc_tavg-u-hxy-lnd,mass_content_of_water_in_soil_layer_defined_by_root_depth,"""comment"" was ""'Content' indicates a quantity per unit area. The content of a soil layer is the vertical integral of the specified quantity within the layer. The quantity with standard name mass_content_of_water_in_soil_layer_defined_by_root_depth is the vertical integral between the surface and the depth to which plant roots penetrate. A coordinate variable or scalar coordinate variable with standard name root_depth can be used to specify the extent of the layer. 'Water' means water in all phases."";",area: areacella,area: mean where land time: mean,water_content_of_root_zone,longitude latitude time,day,Root Zone Soil Moisture,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.rivo_tavg-u-hxy-lnd (Eday.rivo),774,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/774,day land CMIP6,rivo_tavg-u-hxy-lnd,outgoing_water_volume_transport_along_river_channel,"""comment"" was ""Outflow of River Water from Cell"";",area: areacellr,area: mean where land time: mean,water_flux_from_upstream,longitude latitude time,day,River Discharge,land,,,m3 s-1,CMIP6 CMOR variable,,,,,
Variable land.day.rivi_tavg-u-hxy-lnd (Eday.rivi),773,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/773,day land CMIP6,rivi_tavg-u-hxy-lnd,incoming_water_volume_transport_along_river_channel,"""comment"" was ""Inflow of River Water into Cell"";",area: areacellr,area: mean where land time: mean,water_flux_to_downstream,longitude latitude time,day,River Inflow,land,,,m3 s-1,CMIP6 CMOR variable,,,,,
Variable land.day.qgwr_tavg-u-hxy-lnd (Eday.qgwr),768,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/768,day land CMIP6,qgwr_tavg-u-hxy-lnd,downward_liquid_water_mass_flux_into_groundwater,"""comment"" was ""Mass flux of water from the soil layer into ground water."";",area: areacellr,area: mean where land time: mean,water_flux_from_soil_layer_to_groundwater,longitude latitude time,day,Groundwater Recharge from Soil Layer,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.day.mrtws_tavg-u-hxy-lnd (Eday.mrtws),757,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/757,day land CMIP6,mrtws_tavg-u-hxy-lnd,land_water_amount,"""comment"" was ""Mass of water in all phases and in all components including soil, canopy, vegetation, ice sheets, rivers and ground water."";",area: areacella,area: mean where land time: mean,canopy_and_surface_and_subsurface_water_amount,longitude latitude time,day,Terrestrial Water Storage,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.mrsow_tavg-u-hxy-lnd (Eday.mrsow),756,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/756,day land CMIP6,mrsow_tavg-u-hxy-lnd,volume_fraction_of_condensed_water_in_soil_at_field_capacity,"""comment"" was ""Vertically integrated soil moisture divided by maximum allowable soil moisture above wilting point."";",area: areacella,area: mean where land time: mean,relative_soil_moisture_content_above_field_capacity,longitude latitude time,day,Total Soil Wetness,land,,,1,CMIP6 CMOR variable,,,,,
Variable land.day.mrsol_tavg-l-hxy-lnd (Eday.mrsol),755,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/755,day land CMIP6 UKESM1 HadGEM3-GC31,mrsol_tavg-l-hxy-lnd,mass_content_of_water_in_soil_layer,"""comment"" was ""in each soil layer, the mass of water in all phases, including ice.  Reported as 'missing' for grid cells occupied entirely by 'sea'"";",area: areacella,area: mean where land time: mean,"in each soil layer, the mass of water in all phases, including ice.  Reported as ""missing"" for grid cells occupied entirely by ""sea""",longitude latitude sdepth time,day,Total Water Content of Soil Layer,land,,,kg m-2,CMIP6 CMOR variable,m01s08i223[lbproc=128],,m01s08i223[lbproc=128],,kg m-2
Variable land.day.mrsll_tavg-l-hxy-lnd (Eday.mrsll),753,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/753,day land CMIP6 UKESM1 HadGEM3-GC31,mrsll_tavg-l-hxy-lnd,liquid_water_content_of_soil_layer,"""comment"" was ""in each soil layer, the mass of water in liquid phase.  Reported as 'missing' for grid cells occupied entirely by 'sea'"";",area: areacella,area: mean where land time: mean,"in each soil layer, the mass of water in liquid phase.  Reported as ""missing"" for grid cells occupied entirely by ""sea""",longitude latitude sdepth time,day,Liquid Water Content of Soil Layer,land,,,kg m-2,CMIP6 CMOR variable,m01s08i223[lbproc=128] * m01s08i229[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128]),,m01s08i223[lbproc=128] * m01s08i229[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128]),,kg m-2
Variable land.day.mrsfl_tavg-l-hxy-lnd (Eday.mrsfl),752,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/752,day land CMIP6 UKESM1 HadGEM3-GC31,mrsfl_tavg-l-hxy-lnd,frozen_water_content_of_soil_layer,"""comment"" was ""in each soil layer, the mass of water in ice phase.  Reported as 'missing' for grid cells occupied entirely by 'sea'"";",area: areacella,area: mean where land time: mean,"in each soil layer, the mass of water in ice phase.  Reported as ""missing"" for grid cells occupied entirely by ""sea""",longitude latitude sdepth time,day,Frozen Water Content of Soil Layer,land,,,kg m-2,CMIP6 CMOR variable,m01s08i223[lbproc=128] * m01s08i230[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128]),,m01s08i223[lbproc=128] * m01s08i230[lbproc=128] / (m01s08i230[lbproc=128] + m01s08i229[lbproc=128]),,kg m-2
Variable land.day.mrros_tavg-u-hxy-lnd (Eday.mrros),751,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/751,day land CMIP6 UKESM1 HadGEM3-GC31,mrros_tavg-u-hxy-lnd,surface_runoff_flux,"""comment"" was ""The total surface run off leaving the land portion of the grid cell (excluding drainage through the base of the soil model)."";",area: areacella,area: mean where land time: mean,surface_runoff_flux,longitude latitude time,day,Surface Runoff,land,,,kg m-2 s-1,CMIP6 CMOR variable,m01s08i234[lbproc=128],,m01s08i234[lbproc=128],,kg m-2 s-1
Variable land.day.mrrob_tavg-u-hxy-lnd (Eday.mrrob),750,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/750,day land CMIP6 UKESM1 HadGEM3-GC31,mrrob_tavg-u-hxy-lnd,subsurface_runoff_flux,"""comment"" was ""Runoff is the liquid water which drains from land. If not specified, 'runoff' refers to the sum of surface runoff and subsurface drainage. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: mean where land time: mean,subsurface_runoff_flux,longitude latitude time,day,Subsurface Runoff,land,,,kg m-2 s-1,CMIP6 CMOR variable,m01s08i235[lbproc=128],,m01s08i235[lbproc=128],,kg m-2 s-1
Variable land.day.lai_tavg-u-hxy-lnd (Eday.lai),736,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/736,day land CMIP6 UKESM1,lai_tavg-u-hxy-lnd,leaf_area_index,,area: areacella,area: mean where land time: mean,A ratio obtained by dividing the total upper leaf surface area of vegetation by the (horizontal) surface area of the land on which it grows.,longitude latitude time,day,Leaf Area Index,land,,,1,CMIP6 CMOR variable,,,,,-
Variable land.day.evspsblpot_tavg-u-hxy-lnd (Eday.evspsblpot),721,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/721,day land CMIP6 UKESM1 HadGEM3-GC31,evspsblpot_tavg-u-hxy-lnd,water_potential_evaporation_flux,"""comment"" was ""at surface; potential flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation)"";",area: areacella,area: mean where land time: mean,water_potential_evapotranspiration_flux,longitude latitude time,day,Potential Evapotranspiration,land,,,kg m-2 s-1,CMIP6 CMOR variable,m01s03i334[lbproc=128],,m01s03i334[lbproc=128],,kg m-2 s-1
Variable land.day.evspsbl_tavg-u-hxy-lnd (Eday.evspsbl),720,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/720,day land CMIP6 UKESM1 HadGEM3-GC31,evspsbl_tavg-u-hxy-lnd,water_evapotranspiration_flux,,area: areacella,area: mean where land time: mean,Evaporation at surface (also known as evapotranspiration): flux of water into the atmosphere due to conversion of both liquid and solid phases to vapor (from underlying surface and vegetation),longitude latitude time,day,Evaporation Including Sublimation and Transpiration,land,,,kg m-2 s-1,CMIP6 CMOR variable,m01s03i223[lbproc=128],,m01s03i223[lbproc=128],,kg m-2 s-1
Variable land.day.esn_tavg-u-hxy-lnd (Eday.esn),719,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/719,day land CMIP6,esn_tavg-u-hxy-lnd,water_evapotranspiration_flux,"""comment"" was ""Water here means water in all phases. Evaporation is the conversion of liquid or solid into vapor. (The conversion of solid alone into vapor is called 'sublimation'.) In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics. Unless indicated in the cell_methods attribute, a quantity is assumed to apply to the whole area of each horizontal grid box. Previously, the qualifier where_type was used to specify that the quantity applies only to the part of the grid box of the named type.  Names containing the where_type qualifier are deprecated and newly created data should use the cell_methods attribute to indicate the horizontal area to which the quantity applies."";",area: areacella,area: mean where land time: mean,liquid_water_evaporation_flux_from_surface_snow,longitude latitude time,day,Snow Evaporation,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.day.dsw_tavg-u-hxy-lnd (Eday.dsw),718,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/718,day land CMIP6,dsw_tavg-u-hxy-lnd,change_over_time_in_land_water_amount,"""comment"" was ""The phrase 'land_water_amount', often known as 'Terrestrial Water Storage', includes: surface liquid water (water in rivers, wetlands, lakes, reservoirs, rainfall intercepted by the canopy); surface ice and snow (glaciers, ice caps, grounded ice sheets not displacing sea water, river and lake ice, other surface ice such as frozen flood water, snow lying on the surface and intercepted by the canopy); subsurface water (liquid and frozen soil water, groundwater)."";",area: areacella,area: mean where land time: mean,,longitude latitude time,day,Change in Surface Water Storage,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.dsn_tavg-u-hxy-lnd (Eday.dsn),717,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/717,day land CMIP6,dsn_tavg-u-hxy-lnd,change_over_time_in_amount_of_ice_and_snow_on_land,"""comment"" was ""Change in time of the mass per unit area of ice in glaciers, ice caps, ice sheets and shelves, river and lake ice, any other ice on a land surface, such as frozen flood water, and snow lying on such ice or on the land surface."";",area: areacella,area: mean where land time: mean,,longitude latitude time,day,Change in Snow Water Equivalent,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.dslw_tavg-u-hxy-lnd (Eday.dslw),716,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/716,day land CMIP6,dslw_tavg-u-hxy-lnd,change_over_time_in_mass_content_of_water_in_soil,"""comment"" was ""The phrase 'change_over_time_in_X' means change in a quantity X over a time-interval, which should be defined by the bounds of the time coordinate. 'Content' indicates a quantity per unit area. The mass content of water in soil refers to the vertical integral from the surface down to the bottom of the soil model. For the content between specified levels in the soil, standard names including 'content_of_soil_layer' are used. 'Water' means water in all phases."";",area: areacella,area: mean where land time: mean,,longitude latitude time,day,Change in Soil Moisture,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.drivw_tavg-u-hxy-lnd (Eday.drivw),715,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/715,day land CMIP6,drivw_tavg-u-hxy-lnd,change_over_time_in_river_water_amount,"""comment"" was ""Change over time of the mass of water per unit area in the fluvial system (stream and floodplain)."";",area: areacellr,area: mean where land time: mean,,longitude latitude time,day,Change in River Storage,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.dgw_tavg-u-hxy-lnd (Eday.dgw),714,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/714,day land CMIP6,dgw_tavg-u-hxy-lnd,change_over_time_in_groundwater_amount,"""comment"" was ""Groundwater is subsurface water below the depth of the water table."";",area: areacellr,area: mean where land time: mean,change_over_time_in_groundwater,longitude latitude time,day,Change in Groundwater,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.day.dcw_tavg-u-hxy-lnd (Eday.dcw),713,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/713,day land CMIP6,dcw_tavg-u-hxy-lnd,change_over_time_in_canopy_water_amount,"""comment"" was ""The phrase 'change_over_time_in_X' means change in a quantity X over a time-interval, which should be defined by the bounds of the time coordinate. 'Canopy' means the plant or vegetation canopy. Canopy water is the water on the canopy. 'Water' means water in all phases, including frozen, i.e. ice and snow. 'Amount' means mass per unit area."";",area: areacella,area: mean where land time: mean,change_over_time_in_canopy_water_amount,longitude latitude time,day,Change in Interception Storage,land,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable land.3hr.tslsi_tpt-u-hxy-u (3hr.tslsi),579,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/579,3hr land CMIP6,tslsi_tpt-u-hxy-u,surface_temperature,"""cell_methods"" was ""area: mean (comment: over land and sea ice) time: point""; ; ""frequency"" was ""3hrPt""; ; ""comment"" was ""Surface temperature of all surfaces except open ocean."";",area: areacella,area: mean (over land and sea ice) time: point,"Surface temperature of all surfaces except open ocean, sampled synoptically.",longitude latitude time1,3hr,Surface Temperature Where Land or Sea Ice,land,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean (comment: over land and sea ice) time: point CMIP7:area: mean (over land and sea ice) time: point,",K,CMIP6 CMOR variable,,,,,
Variable land.3hr.mrsol_tpt-z10cm-hxy-lnd (3hr.mrsos),96,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/96,3hr land CMIP6 UKESM1 HadGEM3-GC31,mrsol_tpt-z10cm-hxy-lnd,mass_content_of_water_in_soil_layer,"""comment"" was ""The mass of water in all phases in the upper 10cm of the  soil layer.""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean where land time: point,the mass of water in all phases in a thin surface soil layer.,longitude latitude time1 sdepth1,3hr,Moisture in Upper Portion of Soil Column,land,,"integrate over uppermost 10 cm; CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time1 sdepth1 CMIP7:longitude latitude time1  sdepth1, ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land time: point CMIP7:area: mean where land time: point, area: mean where land time: point copy,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2,CMIP6 CMOR variable,"m01s08i223[blev=0.05, lbproc=0]",,"m01s08i223[blev=0.05, lbproc=0]",,kg m-2
Variable land.3hr.mrro_tavg-u-hxy-lnd (3hr.mrro),93,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/93,3hr land CMIP6 UKESM1 HadGEM3-GC31,mrro_tavg-u-hxy-lnd,runoff_flux,"""comment"" was ""The total run-off (including drainage through the base of the soil model) per unit area leaving the land portion of the grid cell."";",area: areacella,area: mean where land time: mean,"the total runoff (including ""drainage"" through the base of the soil model) leaving the land portion of the grid cell divided by the land area in the grid cell, averaged over the 3-hour interval.",longitude latitude time,3hr,Total Runoff,land,,,kg m-2 s-1,CMIP6 CMOR variable,m01s08i234[lbproc=128] + m01s08i235[lbproc=128],,m01s08i234[lbproc=128] + m01s08i235[lbproc=128],,kg m-2 s-1
